order_date,return_customers,return_customers_actableai,max_return_customers_actableai,min_return_customer_actableai,return_customer_tableau,max_return_customer_tableau,min_return_customer_tableau,new_customers,new_customers_actableai,max_new_customers_actableai,min_new_customers_actableai,new_customers_tableau,max_new_customers_tableau,min_new_customers_tableau
1/17/2013,4,4,4,4,4,4,4,9,9,9,9,9,9,9
1/18/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
1/19/2013,,,,,,,,6,6,6,6,6,6,6
1/20/2013,1,1,1,1,1,1,1,4,4,4,4,4,4,4
1/21/2013,4,4,4,4,4,4,4,6,6,6,6,6,6,6
1/22/2013,7,7,7,7,7,7,7,9,9,9,9,9,9,9
1/23/2013,7,7,7,7,7,7,7,4,4,4,4,4,4,4
1/24/2013,3,3,3,3,3,3,3,5,5,5,5,5,5,5
1/25/2013,4,4,4,4,4,4,4,3,3,3,3,3,3,3
1/26/2013,1,1,1,1,1,1,1,7,7,7,7,7,7,7
1/27/2013,4,4,4,4,4,4,4,3,3,3,3,3,3,3
1/28/2013,2,2,2,2,2,2,2,8,8,8,8,8,8,8
1/29/2013,3,3,3,3,3,3,3,8,8,8,8,8,8,8
1/30/2013,6,6,6,6,6,6,6,8,8,8,8,8,8,8
1/31/2013,7,7,7,7,7,7,7,6,6,6,6,6,6,6
2/1/2013,2,2,2,2,2,2,2,5,5,5,5,5,5,5
2/2/2013,1,1,1,1,1,1,1,5,5,5,5,5,5,5
2/3/2013,2,2,2,2,2,2,2,8,8,8,8,8,8,8
2/4/2013,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2/5/2013,6,6,6,6,6,6,6,8,8,8,8,8,8,8
2/6/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2/7/2013,8,8,8,8,8,8,8,4,4,4,4,4,4,4
2/8/2013,3,3,3,3,3,3,3,5,5,5,5,5,5,5
2/9/2013,4,4,4,4,4,4,4,3,3,3,3,3,3,3
2/10/2013,1,1,1,1,1,1,1,2,2,2,2,2,2,2
2/11/2013,5,5,5,5,5,5,5,7,7,7,7,7,7,7
2/12/2013,3,3,3,3,3,3,3,8,8,8,8,8,8,8
2/13/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
2/14/2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2/15/2013,6,6,6,6,6,6,6,5,5,5,5,5,5,5
2/16/2013,1,1,1,1,1,1,1,4,4,4,4,4,4,4
2/17/2013,,,,,,,,6,6,6,6,6,6,6
2/18/2013,1,1,1,1,1,1,1,2,2,2,2,2,2,2
2/19/2013,5,5,5,5,5,5,5,6,6,6,6,6,6,6
2/20/2013,4,4,4,4,4,4,4,5,5,5,5,5,5,5
2/21/2013,10,10,10,10,10,10,10,5,5,5,5,5,5,5
2/22/2013,5,5,5,5,5,5,5,8,8,8,8,8,8,8
2/23/2013,2,2,2,2,2,2,2,6,6,6,6,6,6,6
2/24/2013,2,2,2,2,2,2,2,3,3,3,3,3,3,3
2/25/2013,4,4,4,4,4,4,4,6,6,6,6,6,6,6
2/26/2013,4,4,4,4,4,4,4,12,12,12,12,12,12,12
2/27/2013,3,3,3,3,3,3,3,6,6,6,6,6,6,6
2/28/2013,5,5,5,5,5,5,5,6,6,6,6,6,6,6
3/1/2013,7,7,7,7,7,7,7,3,3,3,3,3,3,3
3/2/2013,7,7,7,7,7,7,7,4,4,4,4,4,4,4
3/3/2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3/4/2013,8,8,8,8,8,8,8,11,11,11,11,11,11,11
3/5/2013,5,5,5,5,5,5,5,10,10,10,10,10,10,10
3/6/2013,3,3,3,3,3,3,3,6,6,6,6,6,6,6
3/7/2013,4,4,4,4,4,4,4,5,5,5,5,5,5,5
3/8/2013,10,10,10,10,10,10,10,9,9,9,9,9,9,9
3/9/2013,1,1,1,1,1,1,1,6,6,6,6,6,6,6
3/10/2013,2,2,2,2,2,2,2,1,1,1,1,1,1,1
3/11/2013,3,3,3,3,3,3,3,5,5,5,5,5,5,5
3/12/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
3/13/2013,4,4,4,4,4,4,4,9,9,9,9,9,9,9
3/14/2013,7,7,7,7,7,7,7,3,3,3,3,3,3,3
3/15/2013,2,2,2,2,2,2,2,9,9,9,9,9,9,9
3/16/2013,1,1,1,1,1,1,1,6,6,6,6,6,6,6
3/17/2013,,,,,,,,6,6,6,6,6,6,6
3/18/2013,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/19/2013,11,11,11,11,11,11,11,6,6,6,6,6,6,6
3/20/2013,6,6,6,6,6,6,6,10,10,10,10,10,10,10
3/21/2013,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/22/2013,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3/23/2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3/24/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
3/25/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/26/2013,7,7,7,7,7,7,7,5,5,5,5,5,5,5
3/27/2013,6,6,6,6,6,6,6,9,9,9,9,9,9,9
3/28/2013,3,3,3,3,3,3,3,8,8,8,8,8,8,8
3/29/2013,3,3,3,3,3,3,3,1,1,1,1,1,1,1
3/30/2013,,,,,,,,5,5,5,5,5,5,5
3/31/2013,1,1,1,1,1,1,1,3,3,3,3,3,3,3
4/1/2013,2,2,2,2,2,2,2,5,5,5,5,5,5,5
4/2/2013,2,2,2,2,2,2,2,9,9,9,9,9,9,9
4/3/2013,6,6,6,6,6,6,6,4,4,4,4,4,4,4
4/4/2013,10,10,10,10,10,10,10,3,3,3,3,3,3,3
4/5/2013,12,12,12,12,12,12,12,10,10,10,10,10,10,10
4/6/2013,5,5,5,5,5,5,5,6,6,6,6,6,6,6
4/7/2013,,,,,,,,4,4,4,4,4,4,4
4/8/2013,8,8,8,8,8,8,8,12,12,12,12,12,12,12
4/9/2013,9,9,9,9,9,9,9,8,8,8,8,8,8,8
4/10/2013,7,7,7,7,7,7,7,12,12,12,12,12,12,12
4/11/2013,3,3,3,3,3,3,3,6,6,6,6,6,6,6
4/12/2013,7,7,7,7,7,7,7,6,6,6,6,6,6,6
4/13/2013,1,1,1,1,1,1,1,2,2,2,2,2,2,2
4/14/2013,3,3,3,3,3,3,3,5,5,5,5,5,5,5
4/15/2013,4,4,4,4,4,4,4,8,8,8,8,8,8,8
4/16/2013,11,11,11,11,11,11,11,6,6,6,6,6,6,6
4/17/2013,8,8,8,8,8,8,8,9,9,9,9,9,9,9
4/18/2013,6,6,6,6,6,6,6,5,5,5,5,5,5,5
4/19/2013,4,4,4,4,4,4,4,7,7,7,7,7,7,7
4/20/2013,4,4,4,4,4,4,4,8,8,8,8,8,8,8
4/21/2013,2,2,2,2,2,2,2,5,5,5,5,5,5,5
4/22/2013,8,8,8,8,8,8,8,5,5,5,5,5,5,5
4/23/2013,8,8,8,8,8,8,8,4,4,4,4,4,4,4
4/24/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
4/25/2013,6,6,6,6,6,6,6,5,5,5,5,5,5,5
4/26/2013,4,4,4,4,4,4,4,6,6,6,6,6,6,6
4/27/2013,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4/28/2013,1,1,1,1,1,1,1,5,5,5,5,5,5,5
4/29/2013,9,9,9,9,9,9,9,8,8,8,8,8,8,8
4/30/2013,8,8,8,8,8,8,8,6,6,6,6,6,6,6
5/1/2013,5,5,5,5,5,5,5,6,6,6,6,6,6,6
5/2/2013,13,13,13,13,13,13,13,6,6,6,6,6,6,6
5/3/2013,3,3,3,3,3,3,3,9,9,9,9,9,9,9
5/4/2013,3,3,3,3,3,3,3,2,2,2,2,2,2,2
5/5/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
5/6/2013,10,10,10,10,10,10,10,6,6,6,6,6,6,6
5/7/2013,7,7,7,7,7,7,7,3,3,3,3,3,3,3
5/8/2013,4,4,4,4,4,4,4,2,2,2,2,2,2,2
5/9/2013,4,4,4,4,4,4,4,7,7,7,7,7,7,7
5/10/2013,2,2,2,2,2,2,2,5,5,5,5,5,5,5
5/11/2013,1,1,1,1,1,1,1,4,4,4,4,4,4,4
5/12/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
5/13/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5/14/2013,2,2,2,2,2,2,2,6,6,6,6,6,6,6
5/15/2013,6,6,6,6,6,6,6,8,8,8,8,8,8,8
5/16/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5/17/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
5/18/2013,,,,,,,,3,3,3,3,3,3,3
5/19/2013,3,3,3,3,3,3,3,,,,,,,
5/20/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
5/21/2013,6,6,6,6,6,6,6,10,10,10,10,10,10,10
5/22/2013,3,3,3,3,3,3,3,5,5,5,5,5,5,5
5/23/2013,7,7,7,7,7,7,7,2,2,2,2,2,2,2
5/24/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
5/25/2013,3,3,3,3,3,3,3,1,1,1,1,1,1,1
5/26/2013,,,,,,,,5,5,5,5,5,5,5
5/27/2013,5,5,5,5,5,5,5,4,4,4,4,4,4,4
5/28/2013,4,4,4,4,4,4,4,5,5,5,5,5,5,5
5/29/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
5/30/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5/31/2013,6,6,6,6,6,6,6,5,5,5,5,5,5,5
6/1/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
6/2/2013,8,8,8,8,8,8,8,4,4,4,4,4,4,4
6/3/2013,8,8,8,8,8,8,8,14,14,14,14,14,14,14
6/4/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
6/5/2013,7,7,7,7,7,7,7,12,12,12,12,12,12,12
6/6/2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6/7/2013,4,4,4,4,4,4,4,8,8,8,8,8,8,8
6/8/2013,4,4,4,4,4,4,4,5,5,5,5,5,5,5
6/9/2013,2,2,2,2,2,2,2,5,5,5,5,5,5,5
6/10/2013,8,8,8,8,8,8,8,3,3,3,3,3,3,3
6/11/2013,10,10,10,10,10,10,10,6,6,6,6,6,6,6
6/12/2013,2,2,2,2,2,2,2,6,6,6,6,6,6,6
6/13/2013,2,2,2,2,2,2,2,7,7,7,7,7,7,7
6/14/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
6/15/2013,1,1,1,1,1,1,1,5,5,5,5,5,5,5
6/16/2013,5,5,5,5,5,5,5,3,3,3,3,3,3,3
6/17/2013,7,7,7,7,7,7,7,3,3,3,3,3,3,3
6/18/2013,9,9,9,9,9,9,9,5,5,5,5,5,5,5
6/19/2013,,,,,,,,5,5,5,5,5,5,5
6/20/2013,3,3,3,3,3,3,3,5,5,5,5,5,5,5
6/21/2013,7,7,7,7,7,7,7,8,8,8,8,8,8,8
6/22/2013,4,4,4,4,4,4,4,8,8,8,8,8,8,8
6/23/2013,1,1,1,1,1,1,1,,,,,,,
6/24/2013,2,2,2,2,2,2,2,7,7,7,7,7,7,7
6/25/2013,5,5,5,5,5,5,5,6,6,6,6,6,6,6
6/26/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
6/27/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
6/28/2013,9,9,9,9,9,9,9,5,5,5,5,5,5,5
6/29/2013,5,5,5,5,5,5,5,4,4,4,4,4,4,4
6/30/2013,2,2,2,2,2,2,2,3,3,3,3,3,3,3
7/1/2013,10,10,10,10,10,10,10,2,2,2,2,2,2,2
7/2/2013,4,4,4,4,4,4,4,3,3,3,3,3,3,3
7/3/2013,5,5,5,5,5,5,5,3,3,3,3,3,3,3
7/4/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7/5/2013,7,7,7,7,7,7,7,2,2,2,2,2,2,2
7/6/2013,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7/7/2013,,,,,,,,2,2,2,2,2,2,2
7/8/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
7/9/2013,8,8,8,8,8,8,8,6,6,6,6,6,6,6
7/10/2013,9,9,9,9,9,9,9,5,5,5,5,5,5,5
7/11/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7/12/2013,3,3,3,3,3,3,3,12,12,12,12,12,12,12
7/13/2013,1,1,1,1,1,1,1,2,2,2,2,2,2,2
7/14/2013,1,1,1,1,1,1,1,,,,,,,
7/15/2013,6,6,6,6,6,6,6,8,8,8,8,8,8,8
7/16/2013,4,4,4,4,4,4,4,6,6,6,6,6,6,6
7/17/2013,1,1,1,1,1,1,1,7,7,7,7,7,7,7
7/18/2013,2,2,2,2,2,2,2,5,5,5,5,5,5,5
7/19/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
7/20/2013,2,2,2,2,2,2,2,1,1,1,1,1,1,1
7/21/2013,3,3,3,3,3,3,3,1,1,1,1,1,1,1
7/22/2013,10,10,10,10,10,10,10,6,6,6,6,6,6,6
7/23/2013,6,6,6,6,6,6,6,3,3,3,3,3,3,3
7/24/2013,2,2,2,2,2,2,2,9,9,9,9,9,9,9
7/25/2013,4,4,4,4,4,4,4,6,6,6,6,6,6,6
7/26/2013,4,4,4,4,4,4,4,10,10,10,10,10,10,10
7/27/2013,1,1,1,1,1,1,1,4,4,4,4,4,4,4
7/28/2013,2,2,2,2,2,2,2,1,1,1,1,1,1,1
7/29/2013,4,4,4,4,4,4,4,9,9,9,9,9,9,9
7/30/2013,9,9,9,9,9,9,9,8,8,8,8,8,8,8
7/31/2013,8,8,8,8,8,8,8,3,3,3,3,3,3,3
8/1/2013,4,4,4,4,4,4,4,14,14,14,14,14,14,14
8/2/2013,6,6,6,6,6,6,6,9,9,9,9,9,9,9
8/3/2013,,,,,,,,5,5,5,5,5,5,5
8/4/2013,,,,,,,,3,3,3,3,3,3,3
8/5/2013,3,3,3,3,3,3,3,5,5,5,5,5,5,5
8/6/2013,7,7,7,7,7,7,7,8,8,8,8,8,8,8
8/7/2013,4,4,4,4,4,4,4,5,5,5,5,5,5,5
8/8/2013,4,4,4,4,4,4,4,9,9,9,9,9,9,9
8/9/2013,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8/10/2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8/11/2013,2,2,2,2,2,2,2,3,3,3,3,3,3,3
8/12/2013,5,5,5,5,5,5,5,9,9,9,9,9,9,9
8/13/2013,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8/14/2013,3,3,3,3,3,3,3,7,7,7,7,7,7,7
8/15/2013,6,6,6,6,6,6,6,2,2,2,2,2,2,2
8/16/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
8/17/2013,2,2,2,2,2,2,2,3,3,3,3,3,3,3
8/18/2013,1,1,1,1,1,1,1,5,5,5,5,5,5,5
8/19/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
8/20/2013,4,4,4,4,4,4,4,13,13,13,13,13,13,13
8/21/2013,5,5,5,5,5,5,5,14,14,14,14,14,14,14
8/22/2013,11,11,11,11,11,11,11,3,3,3,3,3,3,3
8/23/2013,7,7,7,7,7,7,7,3,3,3,3,3,3,3
8/24/2013,1,1,1,1,1,1,1,,,,,,,
8/25/2013,1,1,1,1,1,1,1,5,5,5,5,5,5,5
8/26/2013,5,5,5,5,5,5,5,13,13,13,13,13,13,13
8/27/2013,8,8,8,8,8,8,8,6,6,6,6,6,6,6
8/28/2013,6,6,6,6,6,6,6,10,10,10,10,10,10,10
8/29/2013,4,4,4,4,4,4,4,5,5,5,5,5,5,5
8/30/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
8/31/2013,,,,,,,,5,5,5,5,5,5,5
9/1/2013,1,1,1,1,1,1,1,3,3,3,3,3,3,3
9/2/2013,1,1,1,1,1,1,1,3,3,3,3,3,3,3
9/3/2013,6,6,6,6,6,6,6,5,5,5,5,5,5,5
9/4/2013,6,6,6,6,6,6,6,6,6,6,6,6,6,6
9/5/2013,17,17,17,17,17,17,17,4,4,4,4,4,4,4
9/6/2013,8,8,8,8,8,8,8,6,6,6,6,6,6,6
9/7/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
9/8/2013,4,4,4,4,4,4,4,6,6,6,6,6,6,6
9/9/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9/10/2013,7,7,7,7,7,7,7,8,8,8,8,8,8,8
9/11/2013,6,6,6,6,6,6,6,12,12,12,12,12,12,12
9/12/2013,10,10,10,10,10,10,10,8,8,8,8,8,8,8
9/13/2013,10,10,10,10,10,10,10,4,4,4,4,4,4,4
9/14/2013,4,4,4,4,4,4,4,3,3,3,3,3,3,3
9/15/2013,1,1,1,1,1,1,1,4,4,4,4,4,4,4
9/16/2013,7,7,7,7,7,7,7,8,8,8,8,8,8,8
9/17/2013,2,2,2,2,2,2,2,8,8,8,8,8,8,8
9/18/2013,6,6,6,6,6,6,6,6,6,6,6,6,6,6
9/19/2013,11,11,11,11,11,11,11,4,4,4,4,4,4,4
9/20/2013,3,3,3,3,3,3,3,6,6,6,6,6,6,6
9/21/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
9/22/2013,,,,,,,,7,7,7,7,7,7,7
9/23/2013,6,6,6,6,6,6,6,10,10,10,10,10,10,10
9/24/2013,2,2,2,2,2,2,2,8,8,8,8,8,8,8
9/25/2013,5,5,5,5,5,5,5,10,10,10,10,10,10,10
9/26/2013,7,7,7,7,7,7,7,4,4,4,4,4,4,4
9/27/2013,6,6,6,6,6,6,6,11,11,11,11,11,11,11
9/28/2013,2,2,2,2,2,2,2,7,7,7,7,7,7,7
9/29/2013,2,2,2,2,2,2,2,7,7,7,7,7,7,7
9/30/2013,5,5,5,5,5,5,5,18,18,18,18,18,18,18
10/1/2013,7,7,7,7,7,7,7,12,12,12,12,12,12,12
10/2/2013,1,1,1,1,1,1,1,5,5,5,5,5,5,5
10/3/2013,10,10,10,10,10,10,10,5,5,5,5,5,5,5
10/4/2013,2,2,2,2,2,2,2,7,7,7,7,7,7,7
10/5/2013,5,5,5,5,5,5,5,3,3,3,3,3,3,3
10/6/2013,1,1,1,1,1,1,1,3,3,3,3,3,3,3
10/7/2013,14,14,14,14,14,14,14,10,10,10,10,10,10,10
10/8/2013,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10/9/2013,5,5,5,5,5,5,5,8,8,8,8,8,8,8
10/10/2013,8,8,8,8,8,8,8,9,9,9,9,9,9,9
10/11/2013,5,5,5,5,5,5,5,2,2,2,2,2,2,2
10/12/2013,,,,,,,,4,4,4,4,4,4,4
10/13/2013,2,2,2,2,2,2,2,,,,,,,
10/14/2013,7,7,7,7,7,7,7,3,3,3,3,3,3,3
10/15/2013,7,7,7,7,7,7,7,7,7,7,7,7,7,7
10/16/2013,8,8,8,8,8,8,8,6,6,6,6,6,6,6
10/17/2013,17,17,17,17,17,17,17,10,10,10,10,10,10,10
10/18/2013,10,10,10,10,10,10,10,9,9,9,9,9,9,9
10/19/2013,2,2,2,2,2,2,2,6,6,6,6,6,6,6
10/20/2013,2,2,2,2,2,2,2,6,6,6,6,6,6,6
10/21/2013,9,9,9,9,9,9,9,13,13,13,13,13,13,13
10/22/2013,6,6,6,6,6,6,6,11,11,11,11,11,11,11
10/23/2013,12,12,12,12,12,12,12,4,4,4,4,4,4,4
10/24/2013,7,7,7,7,7,7,7,7,7,7,7,7,7,7
10/25/2013,4,4,4,4,4,4,4,7,7,7,7,7,7,7
10/26/2013,2,2,2,2,2,2,2,1,1,1,1,1,1,1
10/27/2013,5,5,5,5,5,5,5,4,4,4,4,4,4,4
10/28/2013,12,12,12,12,12,12,12,6,6,6,6,6,6,6
10/29/2013,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10/30/2013,8,8,8,8,8,8,8,16,16,16,16,16,16,16
10/31/2013,8,8,8,8,8,8,8,9,9,9,9,9,9,9
11/1/2013,8,8,8,8,8,8,8,3,3,3,3,3,3,3
11/2/2013,1,1,1,1,1,1,1,5,5,5,5,5,5,5
11/3/2013,2,2,2,2,2,2,2,8,8,8,8,8,8,8
11/4/2013,5,5,5,5,5,5,5,8,8,8,8,8,8,8
11/5/2013,12,12,12,12,12,12,12,11,11,11,11,11,11,11
11/6/2013,13,13,13,13,13,13,13,12,12,12,12,12,12,12
11/7/2013,12,12,12,12,12,12,12,7,7,7,7,7,7,7
11/8/2013,6,6,6,6,6,6,6,9,9,9,9,9,9,9
11/9/2013,4,4,4,4,4,4,4,1,1,1,1,1,1,1
11/10/2013,4,4,4,4,4,4,4,3,3,3,3,3,3,3
11/11/2013,17,17,17,17,17,17,17,9,9,9,9,9,9,9
11/12/2013,7,7,7,7,7,7,7,14,14,14,14,14,14,14
11/13/2013,10,10,10,10,10,10,10,7,7,7,7,7,7,7
11/14/2013,11,11,11,11,11,11,11,7,7,7,7,7,7,7
11/15/2013,12,12,12,12,12,12,12,15,15,15,15,15,15,15
11/16/2013,1,1,1,1,1,1,1,3,3,3,3,3,3,3
11/17/2013,8,8,8,8,8,8,8,4,4,4,4,4,4,4
11/18/2013,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11/19/2013,13,13,13,13,13,13,13,8,8,8,8,8,8,8
11/20/2013,6,6,6,6,6,6,6,7,7,7,7,7,7,7
11/21/2013,4,4,4,4,4,4,4,10,10,10,10,10,10,10
11/22/2013,8,8,8,8,8,8,8,9,9,9,9,9,9,9
11/23/2013,3,3,3,3,3,3,3,,,,,,,
11/24/2013,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11/25/2013,8,8,8,8,8,8,8,8,8,8,8,8,8,8
11/26/2013,9,9,9,9,9,9,9,10,10,10,10,10,10,10
11/27/2013,13,13,13,13,13,13,13,6,6,6,6,6,6,6
11/28/2013,11,11,11,11,11,11,11,6,6,6,6,6,6,6
11/29/2013,9,9,9,9,9,9,9,7,7,7,7,7,7,7
11/30/2013,,,,,,,,3,3,3,3,3,3,3
12/1/2013,2,2,2,2,2,2,2,3,3,3,3,3,3,3
12/2/2013,5,5,5,5,5,5,5,9,9,9,9,9,9,9
12/3/2013,9,9,9,9,9,9,9,7,7,7,7,7,7,7
12/4/2013,9,9,9,9,9,9,9,3,3,3,3,3,3,3
12/5/2013,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12/6/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12/7/2013,1,1,1,1,1,1,1,3,3,3,3,3,3,3
12/8/2013,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12/9/2013,5,5,5,5,5,5,5,4,4,4,4,4,4,4
12/10/2013,4,4,4,4,4,4,4,9,9,9,9,9,9,9
12/11/2013,14,14,14,14,14,14,14,9,9,9,9,9,9,9
12/12/2013,7,7,7,7,7,7,7,8,8,8,8,8,8,8
12/13/2013,5,5,5,5,5,5,5,4,4,4,4,4,4,4
12/14/2013,3,3,3,3,3,3,3,4,4,4,4,4,4,4
12/15/2013,1,1,1,1,1,1,1,9,9,9,9,9,9,9
12/16/2013,4,4,4,4,4,4,4,13,13,13,13,13,13,13
12/17/2013,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12/18/2013,7,7,7,7,7,7,7,5,5,5,5,5,5,5
12/19/2013,3,3,3,3,3,3,3,8,8,8,8,8,8,8
12/20/2013,2,2,2,2,2,2,2,4,4,4,4,4,4,4
12/21/2013,1,1,1,1,1,1,1,,,,,,,
12/22/2013,1,1,1,1,1,1,1,2,2,2,2,2,2,2
12/23/2013,,,,,,,,3,3,3,3,3,3,3
12/24/2013,2,2,2,2,2,2,2,,,,,,,
12/25/2013,,,,,,,,1,1,1,1,1,1,1
12/26/2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12/27/2013,,,,,,,,1,1,1,1,1,1,1
12/28/2013,2,2,2,2,2,2,2,1,1,1,1,1,1,1
12/29/2013,,,,,,,,1,1,1,1,1,1,1
12/30/2013,7,7,7,7,7,7,7,4,4,4,4,4,4,4
12/31/2013,2,2,2,2,2,2,2,,,,,,,
1/1/2014,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1/2/2014,3,3,3,3,3,3,3,1,1,1,1,1,1,1
1/3/2014,5,5,5,5,5,5,5,4,4,4,4,4,4,4
1/4/2014,,,,,,,,4,4,4,4,4,4,4
1/5/2014,,,,,,,,3,3,3,3,3,3,3
1/6/2014,4,4,4,4,4,4,4,2,2,2,2,2,2,2
1/7/2014,5,5,5,5,5,5,5,4,4,4,4,4,4,4
1/8/2014,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1/9/2014,4,4,4,4,4,4,4,5,5,5,5,5,5,5
1/10/2014,7,7,7,7,7,7,7,5,5,5,5,5,5,5
1/11/2014,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1/12/2014,,,,,,,,3,3,3,3,3,3,3
1/13/2014,5,5,5,5,5,5,5,6,6,6,6,6,6,6
1/14/2014,5,5,5,5,5,5,5,8,8,8,8,8,8,8
1/15/2014,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1/16/2014,4,4,4,4,4,4,4,3,3,3,3,3,3,3
1/17/2014,4,4,4,4,4,4,4,1,1,1,1,1,1,1
1/18/2014,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1/19/2014,5,5,5,5,5,5,5,6,6,6,6,6,6,6
1/20/2014,5,5,5,5,5,5,5,3,3,3,3,3,3,3
1/21/2014,1,1,1,1,1,1,1,8,8,8,8,8,8,8
1/22/2014,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/23/2014,4,4,4,4,4,4,4,8,8,8,8,8,8,8
1/24/2014,1,1,1,1,1,1,1,3,3,3,3,3,3,3
1/25/2014,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/26/2014,4,4,4,4,4,4,4,2,2,2,2,2,2,2
1/27/2014,5,5,5,5,5,5,5,6,6,6,6,6,6,6
1/28/2014,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1/29/2014,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1/30/2014,,,,,,,,8,8,8,8,8,8,8
1/31/2014,6,6,6,6,6,6,6,4,4,4,4,4,4,4
2/1/2014,1,1,1,1,1,1,1,2,2,2,2,2,2,2
2/2/2014,,,,,,,,4,4,4,4,4,4,4
2/3/2014,6,6,6,6,6,6,6,5,5,5,5,5,5,5
2/4/2014,1,1,1,1,1,1,1,11,11,11,11,11,11,11
2/5/2014,8,8,8,8,8,8,8,3,3,3,3,3,3,3
2/6/2014,4,4,4,4,4,4,4,7,7,7,7,7,7,7
2/7/2014,7,7,7,7,7,7,7,3,3,3,3,3,3,3
2/8/2014,3,3,3,3,3,3,3,2,2,2,2,2,2,2
2/9/2014,1,1,1,1,1,1,1,6,6,6,6,6,6,6
2/10/2014,4,4,4,4,4,4,4,8,8,8,8,8,8,8
2/11/2014,5,5,5,5,5,5,5,1,1,1,1,1,1,1
2/12/2014,5,5,5,5,5,5,5,8,8,8,8,8,8,8
2/13/2014,6,6,6,6,6,6,6,4,4,4,4,4,4,4
2/14/2014,4,4,4,4,4,4,4,5,5,5,5,5,5,5
2/15/2014,1,1,1,1,1,1,1,5,5,5,5,5,5,5
2/16/2014,4,4,4,4,4,4,4,3,3,3,3,3,3,3
2/17/2014,4,4,4,4,4,4,4,3,3,3,3,3,3,3
2/18/2014,1,1,1,1,1,1,1,10,10,10,10,10,10,10
2/19/2014,4,4,4,4,4,4,4,3,3,3,3,3,3,3
2/20/2014,4,4,4,4,4,4,4,9,9,9,9,9,9,9
2/21/2014,10,10,10,10,10,10,10,9,9,9,9,9,9,9
2/22/2014,2,2,2,2,2,2,2,3,3,3,3,3,3,3
